Complex_Number,Phase
(0.29045677106028656+3.372899877556542j),1.4848934026732985
(-0.16698794075136103-2.263800280227701j),-1.6444274046134089
0j,0.0
(0.10097684815638086+2.0554309635204553j),1.521708941582556
(-0.10236274405822421-2.7791659709901273j),-1.607611865704152
(0.046214478522078384+1.882569144492814j),1.5462526341887257
0j,0.0
(4.440892098500626e-16-1.7366894304466953j),-1.5707963267948963
(-0.02901766249601989+2.3644531633958454j),1.5830681730979808
(0.03956727626877843-1.611792144309071j),-1.5462526341887262
0j,0.0
(-0.07386380945974746+1.5035323821161084j),1.6198837120072374
(0.1263816907627695-2.057115786535766j),-1.5094370952794731
(-0.10391093739843837+1.4086862089734307j),1.6444274046134066
0j,0.0
(0.13048249112846433-1.3248109650269768j),-1.4726215563702167
(-0.20174744638409203+1.819217724488929j),1.6812429435226632
(0.15417551322723577-1.250022037418378j),-1.4480778637640448
0j,0.0
(-0.1754580406206785+1.1828420299916778j),1.7180584824319176
(0.26207457691627134-1.6287902906479683j),-1.4112623248547909
(-0.19470218516126847+1.1220963417913343j),1.7426021750380873
0j,0.0
(0.21220753225308564-1.0668393074225033j),-1.3744467859455338
(-0.31167314723444983+1.4722284189900272j),1.7794177139473435
(0.22821800979581042-1.0163009488741332j),-1.3499030933393643
0j,0.0
(-0.2429342589124961+0.9698479263230293j),1.8162332528565985
(0.3533557236063385-1.3406540181465345j),-1.3130875544301104
(-0.2565228463641056+0.926954458407244j),1.840776945462768
0j,0.0
(0.26912322103530517-0.8871803635198526j),-1.276272015520852
(-0.38903647085412363+1.2280248730838603j),1.8775924843720238
(0.2808530337756916-0.850154267302739j),-1.2517283229146838
0j,0.0
(-0.2918122529278018+0.8155606116518422j),1.9144080232812801
(0.42006399796036975-1.1300839912094773j),-1.2149127840054286
(-0.30208638210488425+0.7831294975430917j),1.9389517158874487
0j,0.0
(0.3117490007296517-0.7526286656177856j),-1.1780972450961726
(-0.4474164888974099+1.0437436562333193j),1.9757672547967038
(0.3208637880463898-0.7238571072257162j),-1.153553552490003
0j,0.0
(-0.32948614916583696+0.6966399316839352j),2.0125827937059615
(0.471821314159651-0.9667078647572721j),-1.1167380135807494
(-0.33766453159283805+0.670824210551416j),2.0371264863121312
0j,0.0
(0.345441498915662-0.646275588442489j),-1.0799224746714904
(-0.49383116338592203+0.8972320075366217j),2.073942025221387
(0.3528546124136449-0.6228755001614842j),-1.0553787820653202
0j,0.0
(-0.35993715957144157+0.6005188710889776j),2.1107575641306418
(0.5138740927508967-0.8339648908685796j),-1.0185632431560654
(-0.36671875970335444+0.579112205479929j),2.1353012567368124
0j,0.0
(0.3732258702726974-0.5585719882259618j),-0.9817477042468109
(-0.5322873595809193+0.7758419349093236j),2.1721167956460663
(0.37948221246117-0.5388233415114274j),-0.9572040116406398
0j,0.0
(-0.38550913068924775+0.519798889958404j),2.2089323345553233
(0.5493408668287287-0.7220111693061743j),-0.9203884727313847
(-0.39132589781291216+0.5014377972487338j),2.2334760271614926
0j,0.0
(0.39694997540772925-0.4836849445163782j),-0.883572933822129
(-0.5652537682714069+0.6717808175562788j),2.270291566070748
(0.40239723673916383-0.46649022652373484j),-0.8590292412159594
0j,0.0
(-0.40768215858974177+0.4498079461437896j),2.307107104980006
(0.5802064645944887-0.6245814304034509j),-0.822213702306703
(-0.4128179869811624+0.43359629124493415j),2.331650797586174
0j,0.0
(0.4178168809262895-0.4178168809262891j),-0.7853981633974478
(-0.5943494282171098+0.5799380295686394j),2.3684663364954286
(0.4226900376215769-0.4024343703377331j),-0.7608544707912782
0j,0.0
(-0.4274478019067476+0.38741610516163816j),2.405281875404685
(0.6078098059772439-0.5374492658435897j),-0.7240389318820221
(-0.43209976234561165+0.3727318183260503j),2.429825568010858
0j,0.0
(0.43665483589716325-0.3583533627335701j),-0.687223392972766
(-0.6206964397579535+0.4967715710807056j),2.4666411069201124
(0.4411213428316768-0.3442544747826731j),-0.6626797003665961
0j,0.0
(-0.445507073288558+0.3304105642725167j),2.5034566458293637
(0.6331037453664548-0.45760691419971566j),-0.625864161457343
(-0.449819346660329+0.31679852695260424j),2.5280003384355347
0j,0.0
(0.4540650648116774-0.30339657653260477j),-0.5890486225480862
(-0.6451147582941521+0.41969318700143643j),2.564815877344791
(0.45825075999715326-0.2901840934262605j),-0.5645049299419157
0j,0.0
(-0.46238263822045833+0.27714148788433746j),2.601631416254046
(0.6568035666929467-0.3827965242825997j),-0.527689391032662
(-0.4664666186778642+0.2642500754882937j),2.6261751088602177
0j,0.0
(0.4705083698447896-0.25149196324009304j),-0.4908738521234041
(-0.6682372918560525+0.34670505228905935j),2.6629906477694725
(0.47451334269503387-0.23884994470304577j),-0.4663301595172337
0j,0.0
(-0.478486801484342+0.22630740283099582j),2.6998061866787295
(0.6794777352173632-0.31122368982997073j),-0.4295146206079788
(-0.48243385248214793+0.21384821927425668j),2.7243498792849024
0j,0.0
(0.4863594709959247-0.20145668907511505j),-0.39269908169872253
(-0.6905827823581143+0.27616971641798926j),2.7611654181941554
(0.49026852700040524-0.18911743976709905j),-0.3681553890925543
0j,0.0
(-0.4941658096581912+0.17681535397372528j),2.797980957103409
(0.7016076348555118-0.2413688838401039j),-0.3313398501833006
(-0.49805605099803496+0.16453549466608886j),2.8225246497095724
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
0j,0.0
(-0.5017794740696222+0.13886108186651824j),2.871612034921924
(0.7121406520809206-0.18769866946987301j),-0.25770877236478634
(-0.5053405672782562+0.12658122255888005j),2.896155727528091
0j,0.0
(0.50890810604831-0.1142791367655065j),-0.22089323345553322
(-0.7222327065127516+0.1528978368919851j),2.932971266437348
(0.5124864220379001-0.10193988745748928j),-0.19634954084936215
0j,0.0
(-0.5160798992049632+0.08954835725834698j),2.9697868053466006
(0.7323981704261212-0.11784386348000431j),-0.1595340019401049
(-0.5196929954821669+0.07708917370160873j),2.9943304979527725
0j,0.0
(0.5233302652228546-0.06454663182955922j),-0.1227184630308526
(-0.7426875748664107+0.08236250102091636j),3.0311460368620295
(0.5269963826618124-0.05190461329251217j),-0.09817477042468316
0j,0.0
(-0.5306961666531331+0.03914650104431139j),3.0679615757712826
(0.7531539077930307-0.04627102902737934j),-0.061359231515427694
(-0.5344346069709877+0.026255088648267755j),3.092505268377453
0j,0.0
(0.5382168924886519-0.013212483106344153j),-0.024543692606170415
(-0.7638537417029829+0.009374366308541049j),3.1293208072867076
(0.5420484415870955-3.3306690738754696e-16j),-6.144596715606095e-16
0j,0.0
(-0.5459349351883225-0.01340195041999881j),-3.117048960983623
(0.7748485188463825+0.028539360889737964j),0.03681553890925531
(-0.5498823528615415-0.02701398773991015j),-3.0925052683774528
0j,0.0
(0.5538970125138705+0.0408578982500678j),0.07363107781850929
(-0.7862060588754157-0.06770401777073065j),-3.0556897294681966
(0.5579856142537947+0.054956786200965335j),0.09817477042468066
0j,0.0
(-0.5621552891074126-0.06933524179344652j),-3.0188741905589422
(0.7980023717593+0.10838171253361395j),0.13499030933393696
(-0.5664136533780288-0.08401952862903372j),-2.9943304979527707
0j,0.0
(0.5707688695726306+0.09903779380512823j),0.1718058482431916
(-0.8103238849097311-0.1508704762586628j),-2.9575149590435155
(0.5752297149794334+0.11442030439368389j),0.19634954084936018
0j,0.0
(-0.5798056591750647-0.13019971471232905j),-2.9206994201342606
(0.8232702312432189+0.195513877093475j),0.23316507975861808
(-0.5845069519761255-0.14641136961118462j),-2.8961557275280914
0j,0.0
(0.5893447236376137+0.16309364999113019j),0.26998061866787293
(-0.8369577998733458-0.24271326424630058j),-2.859340188618835
(0.594331099453001+0.18028836798377357j),0.2945243112740433
0j,0.0
(-0.5994793313435525-0.19804122071612862j),-2.8225246497095795
(0.8515243319485614+0.2929436159961989j),0.3313398501833006
(-0.6048039495589126-0.2164023134257992j),-2.7979809571034107
0j,0.0
(0.6103209382740292+0.23542676497882165j),0.3681553890925525
(-0.8671349646930031-0.3467743815993465j),-2.7611654181941536
(0.6160479396942407+0.2551754116933559j),0.39269908169872253
0j,0.0
(-0.6220044923170769-0.2757156289473236j),-2.7243498792849
(0.8839903095749688+0.40489733755860535j),0.42951462060798085
(-0.6282123103066907-0.2971222945563722j),-2.6998061866787286
0j,0.0
(0.6346956125957101+0.31947892362888j),0.46633015951723417
(-0.9023374334183377-0.4681644542266463j),-2.6629906477694716
(0.6414815124477629+0.34287901190988557j),0.4908738521234051
0j,0.0
(-0.6486004809378196-0.36742763401880985j),-2.6261751088602185
(0.9224850586568945+0.5376403114472914j),0.52768939103266
(-0.6560869013354722-0.3932433551513297j),-2.601631416254048
0j,0.0
(0.6639797359805522+0.42046053069311096j),0.564504929941916
(-0.9448250242032765-0.6146761029233414j),-2.5648158773447904
(0.6723233332991363+0.44923208908517953j),0.589048622548086
0j,0.0
(-0.6811684106494387-0.4797329210104855j),-2.528000338435537
(0.9698632573631274+0.7010164378994981j),0.6258641614573404
(-0.6905732594598216-0.5121640351192369j),-2.5034566458293663
0j,0.0
(0.7006052336961713+0.546757690770134j),0.6626797003665976
(-0.9982655867834247-0.7989573197738822j),-2.4666411069201115
(0.7113426026250641+0.5837837869872493j),0.6872233929727668
0j,0.0
(-0.7228768764008993-0.623557881874637j),-2.4298255680108563
(1.03092743359526+0.911586464836557j),0.7240389318820228
(-0.7353157515918112-0.6664513497904238j),-2.405281875404686
0j,0.0
(0.748786878498318+0.7129043723415288j),0.7608544707912785
(-1.0690833027738582-1.0431608656800497j),-2.36846633649543
(0.7634427308898954+0.7634427308898966j),0.7853981633974491
0j,0.0
(-0.7794669739117779-0.8186997652587282j),-2.3316507975861747
(1.1144854042087942+1.1997227373379893j),0.8222137023067031
(-0.7970828970493904-0.8794454534590727j),-2.307107104980004
0j,0.0
(0.8165647381853389+0.9466254608857714j),0.8590292412159578
(-1.1697083366870826-1.3901501711789546j),-2.2702915660707466
(0.8382531252845564+1.0214143884943712j),0.8835729338221291
0j,0.0
(-0.8625764952929131-1.1052896324408263j),-2.233476027161494
(1.2386974962432684+1.628048233225792j),0.920388472731387
(-0.8900813758116366-1.2001358055835034j),-2.2089323345553247
0j,0.0
(0.9214761250718195+1.3083955677764667j),0.9572040116406422
(-1.32782368393624-1.9353856100858757j),-2.1721167956460667
(0.9576956668677845+1.4332928539140928j),0.9817477042468098
0j,0.0
(-0.9999999999999991-1.5791725679602144j),-2.1353012567368106
(1.4480881695186514+2.3500984176801563j),1.0185632431560672
(-1.0501289985780646-1.7520343869878507j),-2.1107575641306413
0j,0.0
(1.1105549806699226+1.960403703695098j),1.0553787820653215
(-1.6202678117637586-2.9438323242465683j),-2.073942025221387
(1.1849135604168826+2.216817350884848j),1.0799224746714922
0j,0.0
(-1.2787791815266427-2.5404979044455622j),-2.037126486312131
(1.888880351653392+3.8700996261286633j),1.116738013580746
(-1.4011565274856919-2.9624965724882193j),-2.0125827937059606
0j,0.0
(1.567598924327477+3.5364465076058176j),1.1535535524900018
(-2.3696663657467205-5.528013155556085j),-1.9757672547967051
(1.8074846132778424+4.363653867156059j),1.1780972450961726
0j,0.0
(-2.1837666330461865-5.661202117661322j),-1.9389517158874507
(3.4869989649889046+9.38095558493862j),1.2149127840054283
(-2.860122418786702-7.993506666911407j),-1.9144080232812812
0j,0.0
(4.436701795546494+13.430088019793542j),1.2517283229146845
(-9.060209685374609-28.599279714233468j),-1.8775924843720238
(12.314850889070527+40.59662279021682j),1.2762720155208536
(-13.12365866444037-45.254833995939045j),-1.853048791765854
(11.314850889070527+40.886617416329365j),1.3008157081270233
(-7.6459961230015026-29.00939404749723j),-1.8285050991596827
(3.436701795546494+13.720082645906155j),1.3253594007331955
0j,0.0
(-1.8601224187867018-8.283501293023999j),-1.7916895602504304
(2.0727854026158052+9.791069918202373j),1.36217493964245
(-1.1837666330461865-5.951196743773927j),-1.767145867644259
0j,0.0
(0.8074846132778477+4.653648493268676j),1.3989904785517047
(-0.9554528033736247-5.938127488819843j),-1.7303303287350027
(0.5675989243274744+3.826441133718434j),1.423534171157876
0j,0.0
(-0.4011565274856945-3.252491198600824j),-1.6935147898257485
(0.47466678928029626+4.280213959392432j),1.46034971006713
(-0.2787791815266436-2.830492530558167j),-1.6689710972195773
0j,0.0
(0.18491356041688256+2.506811976997453j),1.4971652489763865
(-0.20605424939066008-3.3539466575103347j),-1.6321555583103216
(0.11055498066992664+2.250398329807706j),1.5217089415825547
0j,0.0
(-0.05012899857806463-2.042029013100455j),-1.5953400194010667
(0.033874607145555125+2.7602127509439125j),1.5585244804918126
(3.1086244689504383e-15-1.869167194072811j),-1.570796326794895
0j,0.0
(-0.04230433313221704+1.7232874800266949j),1.5953400194010665
(0.08638987843685264-2.345499943349634j),-1.5339807878856417
(-0.0785238749281798+1.5983901938890708j),1.6198837120072382
0j,0.0
(0.1099186241883654-1.4901304316961097j),-1.4971652489763858
(-0.1755160661298265+2.038162566489551j),1.6566992509164942
(0.13742350470708597-1.3952842585534317j),-1.472621556370217
0j,0.0
(-0.16174687471544358+1.3114090146069786j),1.693514789825748
(0.2445052256860092-1.800264504442714j),-1.4358060174609604
(-0.18343526181466085+1.2366200869983788j),1.7180584824319176
0j,0.0
(0.20291710295061027-1.169440079571678j),-1.3989904785517044
(-0.2997281581643034+1.6098370706017537j),1.7548740213411742
(0.22053302608822167-1.108694391371337j),-1.3744467859455345
0j,0.0
(-0.2365572691101021+1.0534373570025055j),1.7916895602504288
(0.34513025959923915-1.4532751989438133j),-1.3376312470362772
(-0.2512131215016824+1.0028989984541332j),1.816233252856601
0j,0.0
(0.2646842484081884-0.9564459759030302j),-1.3008157081270244
(-0.3832861287778355+1.3217007981003217j),1.8530487917658542
(0.2771231235990992-0.9135525079872446j),-1.2762720155208551
0j,0.0
(-0.2886573973749371+0.8737784130998557j),1.889864330675111
(0.41594797558966756-1.2090716530376464j),-1.2394564766115974
(-0.2993947663038279+0.8367523168827409j),1.9144080232812797
0j,0.0
(0.3094267405401774-0.8021586612318434j),-1.2026409377023437
(-0.4443503050099684+1.1111307711632614j),1.9512235621905356
(0.3188315893505602-0.7697275471230934j),-1.1780972450961733
0j,0.0
(-0.32767666670086304+0.7392267151977869j),1.9880391010997907
(0.4693885381698173-1.0247904361871027j),-1.1412817061869165
(-0.3360202640194483+0.7104551568057162j),2.0125827937059615
0j,0.0
(0.343913098664528-0.6832379812639374j),-1.1044661672776626
(-0.4917285037162038+0.9477546447110567j),2.0493983326152163
(0.35139951906218014-0.6574222601314175j),-1.0799224746714922
0j,0.0
(-0.35851848755223803+0.6328736380224911j),2.0862138715244725
(0.511876128954758-0.8782787874904059j),-1.043106935762234
(-0.3653043874042903+0.6094735497414863j),2.110757564130643
0j,0.0
(0.37178768969331055-0.587116920668979j),-1.006291396852981
(-0.5302232527981281+0.815011670822365j),2.1475731030398983
(0.377995507682924-0.5657102550599308j),-0.98174770424681
0j,0.0
(-0.383952060305759+0.5451700378059635j),2.1843886419491523
(0.5470785976800923-0.7568887148631076j),-0.9449321653375549
(-0.38967906172597067+0.5254213910914292j),2.208932334555323
0j,0.0
(0.39519605044108674-0.5063969395384051j),-0.9081166264282992
(-0.5626892304245319+0.7030579492599595j),2.245747873464578
(0.40052066865644664-0.4880358468287359j),-0.8835729338221313
0j,0.0
(-0.40566890054699833+0.47028299409638075j),2.282563412373833
(0.5772557624997487-0.6528275975100634j),-0.8467573949128742
(-0.4106552763623872+0.45308827610373636j),2.3071071049800045
0j,0.0
(0.415493048023874-0.4364059957237917j),-0.8099418560036201
(-0.5909433311298777+0.6056282103572361j),2.3439226438892615
(0.420194340824935-0.420194340824936j),-0.7853981633974495
0j,0.0
(-0.4247702850205685+0.4044149305062905j),2.380738182798517
(0.6038896774633622-0.5609848095224249j),-0.7485826244881939
(-0.42923113042736954+0.3890324199177344j),2.4052818754046856
0j,0.0
(0.4335863466219712-0.3740141547416397j),-0.7117670855789379
(-0.6162111906137964+0.5184960457973757j),2.442097414313942
(0.43784471089258736-0.3593298679060518j),-0.6872233929727657
0j,0.0
(-0.44201438574620566+0.34495141231357207j),2.4789129532231957
(0.6280075034976813-0.47781835103449055j),-0.6504078540635096
(-0.4461029874861301+0.33085252436267487j),2.503456645829367
0j,0.0
(0.450117647138459-0.31700861385251744j),-0.6135923151542585
(-0.6393650435267118+0.43865369415350064j),2.540272184738621
(0.45406506481167735-0.3033965765326052j),-0.5890486225480869
0j,0.0
(-0.4579515584129052+0.2899946261126063j),2.5770877236478773
(0.650359820670112-0.4007399669552215j),-0.5522330836388311
(-0.4617831075113484+0.2767821430062627j),2.6016314162540466
0j,0.0
(0.46556539302901273-0.26373953746433876j),-0.5154175447295763
(-0.6610596545800644+0.3638433042363852j),2.6384469551633023
(0.46930383334686687-0.2508481250682951j),-0.4908738521234057
0j,0.0
(-0.4730036173381864+0.2380900128200948j),2.675262494072559
(0.6715259875066859-0.3277518322428442j),-0.4540583132141492
(-0.4766697347771456+0.2254479942830473j),2.699806186678729
0j,0.0
(0.4803070045178338-0.21290545241099712j),-0.417242774304894
(-0.6818153919469749+0.2922704697837557j),2.7366217255879857
(0.48392010079503806-0.20044626885425865j),-0.39269908169872186
0j,0.0
(-0.48751357796210154+0.18805473865511602j),2.773437264497242
(0.6919808558603429-0.2572164963717738j),-0.35588354278946605
(-0.4910918939516887+0.17571548934710057j),2.797980957103408
0j,0.0
(0.49465943272174406-0.1634134035537267j),-0.3190680038802148
(-0.7020729102921746+0.22241566379388988j),2.8347964960126633
(0.49822052593037636-0.15113354424609038j),-0.2945243112740519
0j,0.0
(0.7095082909918449-0.18700485895288965j),-0.25770877236478384
(-1.006793518668133+0.25218864803148655j),2.8961557275280927
(0.7143142055056353-0.16963851537599384j),-0.23316507975861608
0j,0.0
(-0.7191288187013662+0.1522407388015279j),2.932971266437346
(1.0204133674129825-0.20297283861796278j),-0.19634954084935988
(-0.7239579764183273+0.13479040508062656j),2.9575149590435172
0j,0.0
(0.7288075950776457-0.11726613501444416j),-0.15953400194010686
(-1.034132286772415+0.1533990340036746j),2.9943304979527725
(0.7336836909338961-0.09964618865240871j),-0.13499030933393427
0j,0.0
(-0.738592410367287+0.08190835583032352j),3.0311460368620273
(1.0480184715029797-0.10322081000255645j),-0.0981747704246789
(-0.7435400615454248+0.06402984175945958j),3.055689729468197
0j,0.0
(0.7485331478085597-0.045987146387776345j),-0.06135923151542489
(-1.0621434321179528+0.05217976082328524j),3.0925052683774523
(0.7535784031641208-0.027755936139147064j),-0.036815538909254604
0j,0.0
(-0.7586828303160339+0.009310906493075422j),3.1293208072867094
(1.0765835166847681-4.440892098500626e-16j),-4.124986152654382e-16
(-0.763853741702982-0.009374366308541715j),-3.1293208072867067
0j,0.0
(0.7690988040789412+0.028327586354756074j),0.03681553890925693
(-1.0914216453024774-0.05361810720392013j),-3.0925052683774523
(0.7744260872406743+0.04757791414410306j),0.06135923151542681
0j,0.0
(-0.7798441175927812-0.06715616014384773j),-3.0556897294681975
(1.106749344766829+0.10900529613070886j),0.0981747704246827
(-0.7853619373441342-0.08709499869838577j),-3.031146036862026
0j,0.0
(0.7909891702534569+0.10742920560325153j),0.13499030933393727
(-1.1226691952106265-0.16653224375045217j),-2.99433049795277
(0.7967360949909353+0.12819592319991524j),0.15953400194010814
0j,0.0
(-0.8026137273622489-0.14943495749526425j),-2.9575149590435155
(1.1392978357466146+0.22662042965887963j),0.19634954084936188
(-0.8086339128581933-0.17118911259294833j),-2.9329712664373453
0j,0.0
(0.8148094312554+0.19350456867182597j),0.23316507975861941
(-1.1567697271292419-0.2897557325899298j),-2.8961557275280905
(0.8211541153123673+0.2164313108982987j),0.25770877236478773
0j,0.0
(-0.8276829859934205-0.2400236180629287j),-2.859340188618834
(1.1752419436324624+0.35650574603715635j),0.29452431127404444
(-0.8344124071285618-0.2643406214493065j),-2.8347964960126633
0j,0.0
(0.8413602630013516+0.28944694655421443j),0.33133985018330003
(-1.1949003754157554-0.42754219072463107j),-2.797980957103409
(0.8485461630782021+0.3154134528842196j),0.355883542789468
0j,0.0
(-0.8559916789872233-0.3423180902872154j),-2.761165418194153
(1.2159678853293026+0.5036703895135302j),0.3926990816987246
(-0.8637206199706167-0.3702468943094259j),-2.736621725587982
0j,0.0
(0.8717593544336283+0.3992951481240752j),0.4295146206079804
(-1.238715210899657-0.5858686621163267j),-2.6998061866787277
(0.8801371869775567+0.42956874495357766j),0.45405831321415185
0j,0.0
(-0.8888868025429543-0.4611857929968628j),-2.6629906477694725
(1.2634757840156294+0.6753418765605135j),0.4908738521234066
(-0.8980447921482354-0.4942785152045883j),-2.6384469551633014
0j,0.0
(0.907652278384942+0.5289955095286016j),0.5276893910326618
(-1.2906662446072306-0.7735955760994477j),-2.601631416254046
(0.9177556635920993+0.565504452476653j),0.552233083638832
0j,0.0
(-0.9284075298459125-0.6039953512573271j),-2.5648158773447913
(1.320815403409547+0.882540637193022j),0.5890486225480871
(-0.9396677280775668-0.6446844793460027j),-2.5402721847386203
0j,0.0
(0.951604704484238+0.6878191695184306j),0.6258641614573413
(-1.354606040467526-1.0046443098961382j),-2.503456645829367
(0.9642971269370497+0.7336836909338977j),0.6504078540635134
0j,0.0
(-0.977835893759428-0.7826065079274596j),-2.4666411069201106
(1.3929367325301611+1.143153633353677j),0.6872233929727669
(-0.9923266341450407-0.8349693153594346j),-2.442097414313941
0j,0.0
(1.007892846680821+0.8912183797802957j),0.7240389318820242
(-1.437015905537936-1.3024352978197964j),-2.4052818754046847
(1.0246798745155035+0.9518789038440154j),0.7485826244881932
0j,0.0
(-1.04285998958807-1.0175733983490107j),-2.3684663364954295
(1.4885095999537774+1.488509599953779j),0.7853981633974488
(-1.0626389646370487-1.089045430428187j),-2.3439226438892597
0j,0.0
(1.08426466708276+1.1671906778491032j),0.8222137023067038
(-1.549782530893554-1.7099215222029513j),-2.307107104980004
(1.108038439831985+1.253098053957717j),0.8467573949128739
0j,0.0
(-1.1343303837899836-1.3481049315808846j),-2.2702915660707483
(1.62430927791833+1.979226581788745j),0.8835729338221293
(-1.1636001973652434-1.4538724473203035j),-2.245747873464578
0j,0.0
(1.1964260825917377+1.5724899548567297j),0.9203884727313839
(-1.7174143958639698-2.315665247597657j),-2.2089323345553233
(1.2335456121127595+1.7066226992542914j),0.9449321653375546
0j,0.0
(-1.2759147589692739-1.8597251232068648j),-2.1721167956460676
(1.8376956729599927+2.7503059341773595j),0.9817477042468105
(-1.324795260377666-2.0363565591662893j),-2.1475731030398975
0j,0.0
(1.3818875622874884+2.2426616292454185j),1.018563243156067
(-1.9999999999999991-3.3367984111670146j),-2.110757564130642
(1.4495397319201202+2.4871251581307874j),1.0431069357622365
0j,0.0
(-1.5310883147095913-2.7818038718005935j),-2.073942025221387
(2.232367026967662+4.176464954273999j),1.0799224746714922
(-1.6314397957560143-3.1444275292338895j),-2.0493983326152163
0j,0.0
(1.7581172300179544+3.6021809579558792j),1.1167380135807465
(-2.594876185928129-5.486404734978397j),-2.0125827937059606
(1.9232729922085676+4.198977197605187j),1.141281706186917
0j,0.0
(-2.147897253306989-5.010664979971658j),-1.9757672547967056
(3.2437265101927526+7.831048533536495j),1.1780972450961726
(-2.471637758436721-6.1805128467424515j),-1.9512235621905347
0j,0.0
(2.9794535088637595+8.015523180440466j),1.2149127840054286
(-4.751635638325126-13.279931972212008j),-1.9144080232812801
(3.8922372796720097+11.313899905574402j),1.2394564766115983
0j,0.0
(-6.019928206307252-19.002386987764993j),-1.8775924843720238
(12.273026604609257+40.45874660194289j),1.2762720155208525
(-16.651975404222867-57.42166890277776j),-1.853048791765854
(17.711185288986556+64j),1.3008157081270233
(-15.237761841849789-57.81303450342451j),-1.8285050991596838
(10.273026604609257+41.01222114222372j),1.325359400733193
(-4.605714643934164-19.39375258841168j),-1.8039614065535132
0j,0.0
(2.478023717298914+11.705265506221075j),1.3621749396424494
(-2.7516356383251264-13.833406512492846j),-1.7671458676442584
(1.5652399464906637+8.406888781087147j),1.3867186322486207
0j,0.0
(-1.0574241960636357-6.571878447389128j),-1.7303303287350038
(1.2437265101927526+8.38452307381732j),1.423534171157875
(-0.7336836909338942-5.402030580618343j),-1.7057866361288327
0j,0.0
(0.5090594298354709+4.590342798251863j),1.4603497100671305
(-0.5948761859281291-6.039879275259221j),-1.668971097219577
(0.3439036676448586+3.9935465586025614j),1.4848934026733007
